timestamp,machine_id,machine_type,servo_motor_rpm,hydraulic_pressure_psi,temperature_celsius,vibration_mm_per_s,operation_time_hours,cycle_count,joint_wear_percent,status,time_since_maintenance,hour_of_day,day_of_week
2025-06-26T21:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1214.25,2149.79,55.49,0.46,341.97,26974,77.31,NORMAL,154.84,21,3
2025-06-26T22:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1151.77,1937.54,71.38,0.739,343.26,27299,86.72,FAILURE,165.34,22,3
2025-06-26T22:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1193.04,2369.34,68.97,1.065,341.48,27065,97.35,FAILURE,37.36,22,3
2025-06-26T22:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1273.83,2299.68,75.39,0.237,342.26,27389,80.95,FAILURE,148.21,22,3
2025-06-26T22:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1214.25,1711.42,55.49,0.46,342.14,26984,77.31,FAILURE,155.01,22,3
2025-06-26T23:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1193.99,1979.82,73.89,0.363,343.44,27310,84.46,FAILURE,165.52,23,3
2025-06-26T23:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1155.52,1960.03,63.73,0.191,341.54,27076,100.0,NORMAL,37.42,23,3
2025-06-26T23:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1153.95,2088.23,69.42,0.638,342.36,27402,83.77,NORMAL,148.31,23,3
2025-06-26T23:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1235.55,2033.47,71.45,0.479,342.23,26989,78.91,NORMAL,155.1,23,3
2025-06-27T00:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1193.99,1979.82,78.69,0.363,343.62,27318,84.46,FAILURE,165.7,0,4
2025-06-27T00:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1267.87,1842.11,72.18,0.295,341.64,27083,100.0,NORMAL,37.52,0,4
2025-06-27T00:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1214.1,2149.14,71.38,0.5,342.43,27407,83.2,NORMAL,148.38,0,4
2025-06-27T00:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1127.33,2107.13,64.39,0.476,342.42,26996,80.96,NORMAL,155.28,0,4
2025-06-27T01:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1265.26,2055.33,64.68,0.756,343.69,27332,82.4,FAILURE,165.77,1,4
2025-06-27T01:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1219.62,2086.5,65.12,0.261,341.72,27097,98.12,NORMAL,37.6,1,4
2025-06-27T01:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1214.1,2149.14,71.38,0.912,342.62,27414,83.2,FAILURE,148.57,1,4
2025-06-27T01:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1243.87,2088.6,74.11,0.186,342.53,27007,84.3,FAILURE,155.4,1,4
2025-06-27T02:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1123.66,2090.74,61.57,0.78,343.85,27347,90.4,FAILURE,165.93,2,4
2025-06-27T02:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1219.62,2086.5,83.03,0.261,341.84,27108,98.12,FAILURE,37.72,2,4
2025-06-27T02:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1214.1,2149.14,71.38,1.661,342.7,27424,83.2,FAILURE,148.65,2,4
2025-06-27T02:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1146.54,2040.84,63.31,0.244,342.72,27020,80.06,NORMAL,155.59,2,4
2025-06-27T03:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1153.49,1863.5,68.13,0.247,344.01,27359,85.89,FAILURE,166.09,3,4
2025-06-27T03:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1127.01,2080.91,67.93,0.301,341.91,27118,99.09,NORMAL,37.79,3,4
2025-06-27T03:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1175.57,1905.18,56.31,0.489,342.86,27437,79.96,FAILURE,148.81,3,4
2025-06-27T03:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1146.54,2040.84,63.31,1.403,342.8,27027,80.06,FAILURE,155.67,3,4
2025-06-27T04:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1140.09,2029.9,65.71,0.833,344.2,27364,91.67,NORMAL,166.28,4,4
2025-06-27T04:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1130.07,1927.78,62.15,0.168,342.02,27131,97.4,FAILURE,37.9,4,4
2025-06-27T04:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1217.05,2130.44,69.23,0.513,343.0,27443,84.27,FAILURE,148.95,4,4
2025-06-27T04:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1146.54,2040.84,63.31,1.107,342.98,27034,80.06,FAILURE,155.85,4,4
2025-06-27T05:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1217.38,2099.88,70.83,0.794,344.28,27378,89.65,NORMAL,166.36,5,4
2025-06-27T05:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1260.77,2160.53,57.97,0.673,342.18,27142,100.0,FAILURE,38.05,5,4
2025-06-27T05:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1211.95,1860.45,66.18,0.683,343.18,27457,76.05,NORMAL,149.13,5,4
2025-06-27T05:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1261.16,1901.57,55.76,0.192,343.14,27039,84.62,NORMAL,156.01,5,4
2025-06-27T06:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1277.32,1992.65,57.61,0.559,344.35,27391,88.71,NORMAL,166.43,6,4
2025-06-27T06:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1274.37,1972.8,72.35,0.75,342.32,27157,100.0,FAILURE,38.2,6,4
2025-06-27T06:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1428.01,1860.45,66.18,0.683,343.38,27468,76.05,FAILURE,149.33,6,4
2025-06-27T06:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1198.26,2067.12,63.8,0.655,343.23,27044,86.45,NORMAL,156.1,6,4
2025-06-27T07:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1277.32,1992.65,80.94,0.559,344.42,27399,88.71,FAILURE,166.5,7,4
2025-06-27T07:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1124.85,1893.71,73.18,0.585,342.43,27172,100.0,NORMAL,38.31,7,4
2025-06-27T07:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1198.43,2051.13,70.08,0.476,343.56,27479,82.8,FAILURE,149.51,7,4
2025-06-27T07:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1272.12,2142.67,63.46,0.401,343.36,27049,81.39,NORMAL,156.23,7,4
2025-06-27T08:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1277.32,1992.65,86.57,0.559,344.5,27410,88.71,FAILURE,166.58,8,4
2025-06-27T08:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1210.52,1849.13,55.3,0.499,342.61,27184,96.65,FAILURE,38.48,8,4
2025-06-27T08:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1198.58,1951.78,59.45,0.481,343.76,27491,76.63,FAILURE,149.71,8,4
2025-06-27T08:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1174.84,1879.94,56.12,0.511,343.51,27064,84.88,FAILURE,156.38,8,4
2025-06-27T09:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1120.93,2006.8,66.98,0.682,344.57,27418,85.69,FAILURE,166.65,9,4
2025-06-27T09:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1147.99,2137.82,69.23,0.299,342.79,27195,100.0,NORMAL,38.67,9,4
2025-06-27T09:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1200.06,1945.76,66.94,0.283,343.9,27505,80.86,FAILURE,149.85,9,4
2025-06-27T09:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1207.62,1949.35,71.35,0.838,343.58,27078,83.37,FAILURE,156.45,9,4
2025-06-27T10:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1122.36,1841.94,61.36,0.737,344.69,27432,89.99,NORMAL,166.77,10,4
2025-06-27T10:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1133.96,1875.19,74.81,0.662,342.97,27202,100.0,NORMAL,38.85,10,4
2025-06-27T10:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,973.94,1945.76,66.94,0.283,343.96,27511,80.86,FAILURE,149.91,10,4
2025-06-27T10:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1252.37,2090.48,72.0,0.701,343.72,27088,80.83,FAILURE,156.59,10,4
2025-06-27T11:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1246.62,1861.0,58.17,0.824,344.88,27438,87.55,FAILURE,166.96,11,4
2025-06-27T11:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1253.34,1992.12,58.15,0.724,343.05,27214,100.0,NORMAL,38.93,11,4
2025-06-27T11:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1199.43,2063.94,64.26,0.189,344.16,27526,80.7,FAILURE,150.11,11,4
2025-06-27T11:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1252.37,2090.48,83.87,0.701,343.9,27097,80.83,FAILURE,156.77,11,4
2025-06-27T12:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1162.99,2145.68,63.09,0.388,344.95,27445,87.46,NORMAL,167.03,12,4
2025-06-27T12:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1238.6,2134.1,72.29,0.854,343.21,27219,100.0,FAILURE,39.08,12,4
2025-06-27T12:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1262.98,1999.93,63.46,0.754,344.28,27534,80.97,FAILURE,150.23,12,4
2025-06-27T12:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1242.4,1849.23,71.59,0.503,344.03,27106,86.53,NORMAL,156.89,12,4
2025-06-27T13:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1263.1,2007.96,73.09,0.319,345.04,27456,92.01,FAILURE,167.12,13,4
2025-06-27T13:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1362.19,2134.1,72.29,0.854,343.26,27229,100.0,FAILURE,39.13,13,4
2025-06-27T13:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1143.56,1988.29,62.72,0.338,344.46,27543,75.09,FAILURE,150.41,13,4
2025-06-27T13:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1173.41,2133.06,59.58,0.295,344.19,27120,86.39,FAILURE,157.06,13,4
2025-06-27T14:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1263.1,2007.96,73.09,0.915,345.1,27470,92.01,FAILURE,167.18,14,4
2025-06-27T14:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1161.98,1863.89,61.98,0.77,343.34,27237,100.0,NORMAL,39.21,14,4
2025-06-27T14:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1157.59,1975.39,57.71,0.788,344.52,27555,82.05,FAILURE,150.47,14,4
2025-06-27T14:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1484.43,2133.06,59.58,0.295,344.27,27127,86.39,FAILURE,157.14,14,4
2025-06-27T15:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,968.61,2007.96,73.09,0.915,345.27,27478,92.01,FAILURE,167.35,15,4
2025-06-27T15:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1213.88,2012.71,57.14,0.641,343.53,27243,100.0,FAILURE,39.41,15,4
2025-06-27T15:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1157.59,1975.39,88.83,0.788,344.66,27568,82.05,FAILURE,150.6,15,4
2025-06-27T15:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1484.43,2133.06,86.31,0.295,344.4,27139,86.39,FAILURE,157.27,15,4
2025-06-27T16:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1229.88,2085.05,74.07,0.282,345.45,27485,85.62,NORMAL,167.53,16,4
2025-06-27T16:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1220.64,1955.51,64.05,0.348,343.6,27252,97.86,NORMAL,39.47,16,4
2025-06-27T16:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1158.5,2084.89,61.85,0.561,344.83,27578,76.13,NORMAL,150.78,16,4
2025-06-27T16:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1484.43,1797.63,86.31,0.295,344.52,27144,86.39,FAILURE,157.39,16,4
2025-06-27T17:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1229.88,2085.05,74.07,1.514,345.63,27500,85.62,FAILURE,167.71,17,4
2025-06-27T17:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1220.64,1955.51,81.27,0.348,343.72,27261,97.86,FAILURE,39.6,17,4
2025-06-27T17:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1261.66,1853.02,67.89,0.402,345.0,27589,79.75,NORMAL,150.95,17,4
2025-06-27T17:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1231.05,2031.48,58.54,0.401,344.57,27153,85.07,FAILURE,157.44,17,4
2025-06-27T18:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1229.88,2085.05,74.07,0.951,345.76,27505,85.62,FAILURE,167.84,18,4
2025-06-27T18:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1134.28,2140.77,59.38,0.548,343.85,27276,100.0,FAILURE,39.73,18,4
2025-06-27T18:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1182.54,2089.19,63.33,0.598,345.07,27596,79.29,FAILURE,151.02,18,4
2025-06-27T18:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1262.46,1893.28,66.05,0.406,344.71,27167,80.95,NORMAL,157.58,18,4
2025-06-27T19:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1150.1,1927.83,68.4,0.203,345.88,27512,86.11,NORMAL,167.96,19,4
2025-06-27T19:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1134.28,2272.0,59.38,0.548,344.04,27286,100.0,FAILURE,39.92,19,4
2025-06-27T19:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1152.24,2053.37,62.29,0.59,345.27,27610,80.48,FAILURE,151.22,19,4
2025-06-27T19:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1271.74,1876.93,56.72,0.617,344.79,27174,83.99,NORMAL,157.66,19,4
2025-06-27T20:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1186.26,2068.6,70.86,0.375,346.02,27517,90.0,FAILURE,168.1,20,4
2025-06-27T20:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1215.51,2161.97,61.24,0.399,344.09,27293,100.0,NORMAL,39.97,20,4
2025-06-27T20:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1225.92,1971.28,68.45,0.418,345.41,27616,82.62,NORMAL,151.36,20,4
2025-06-27T20:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1045.74,1876.93,56.72,0.617,344.96,27182,83.99,FAILURE,157.83,20,4
2025-06-27T21:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1186.26,2241.23,70.86,0.375,346.19,27529,90.0,FAILURE,168.27,21,4
2025-06-27T21:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1215.51,2391.63,61.24,0.399,344.21,27306,100.0,FAILURE,40.09,21,4
2025-06-27T21:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1221.34,2131.99,66.79,0.27,345.61,27624,81.77,NORMAL,151.56,21,4
2025-06-27T21:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,954.83,1876.93,56.72,0.617,345.02,27196,83.99,FAILURE,157.89,21,4
2025-06-27T22:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1186.26,2241.23,77.04,0.375,346.33,27542,90.0,FAILURE,168.41,22,4
2025-06-27T22:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1215.51,2391.63,75.91,0.399,344.29,27312,100.0,FAILURE,40.17,22,4
2025-06-27T22:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1209.04,2016.18,66.96,0.261,345.73,27636,85.04,NORMAL,151.68,22,4
2025-06-27T22:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1276.56,1864.13,56.25,0.255,345.21,27206,87.88,FAILURE,158.08,22,4
2025-06-27T23:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1156.11,2082.3,56.5,0.145,346.42,27557,91.7,NORMAL,168.5,23,4
2025-06-27T23:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1169.53,1994.76,68.21,0.566,344.35,27326,100.0,NORMAL,40.23,23,4
2025-06-27T23:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1487.82,2016.18,66.96,0.261,345.87,27648,85.04,FAILURE,151.82,23,4
2025-06-27T23:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1213.51,1921.16,69.63,0.25,345.31,27215,81.71,NORMAL,158.18,23,4
2025-06-28T00:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1250.24,2069.24,70.6,0.3,346.53,27567,83.39,NORMAL,168.61,0,5
2025-06-28T00:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1169.53,1994.76,68.21,1.303,344.43,27339,100.0,FAILURE,40.31,0,5
2025-06-28T00:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1237.33,1872.68,59.08,0.661,346.03,27663,82.57,NORMAL,151.98,0,5
2025-06-28T00:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1271.22,2118.71,57.25,0.201,345.47,27224,83.71,NORMAL,158.34,0,5
2025-06-28T01:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1122.11,2086.38,69.89,0.659,346.66,27576,84.09,FAILURE,168.74,1,5
2025-06-28T01:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1269.6,2106.85,70.27,0.16,344.56,27353,100.0,NORMAL,40.44,1,5
2025-06-28T01:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1221.25,2043.45,70.4,0.575,346.23,27678,80.8,FAILURE,152.18,1,5
2025-06-28T01:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1271.22,2118.71,57.25,1.1,345.55,27236,83.71,FAILURE,158.42,1,5
2025-06-28T02:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1220.84,1873.2,64.36,0.582,346.78,27584,92.35,NORMAL,168.86,2,5
2025-06-28T02:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1254.67,1902.97,65.99,0.848,344.69,27361,97.67,NORMAL,40.57,2,5
2025-06-28T02:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1195.9,1881.09,65.36,0.778,346.42,27693,81.08,FAILURE,152.37,2,5
2025-06-28T02:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1196.73,2067.18,66.95,0.615,345.71,27251,81.55,NORMAL,158.58,2,5
2025-06-28T03:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1203.81,2152.85,57.71,0.576,346.92,27599,91.76,FAILURE,169.0,3,5
2025-06-28T03:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1254.67,1902.97,78.92,0.848,344.82,27375,97.67,FAILURE,40.7,3,5
2025-06-28T03:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,970.85,1881.09,65.36,0.778,346.6,27698,81.08,FAILURE,152.55,3,5
2025-06-28T03:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1196.73,2067.18,82.77,0.615,345.79,27259,81.55,FAILURE,158.66,3,5
2025-06-28T04:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1239.93,1977.95,67.08,0.697,347.07,27605,90.85,FAILURE,169.15,4,5
2025-06-28T04:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1254.67,1902.97,78.92,0.991,344.89,27387,97.67,FAILURE,40.76,4,5
2025-06-28T04:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1135.16,2069.27,68.95,0.715,346.71,27706,84.08,FAILURE,152.66,4,5
2025-06-28T04:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1190.55,2079.03,57.22,0.335,345.92,27270,87.52,FAILURE,158.79,4,5
2025-06-28T05:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1488.82,1977.95,67.08,0.697,347.2,27615,90.85,FAILURE,169.28,5,5
2025-06-28T05:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1254.67,1730.79,78.92,0.991,345.01,27393,97.67,FAILURE,40.88,5,5
2025-06-28T05:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1456.58,2069.27,68.95,0.715,346.82,27715,84.08,FAILURE,152.77,5,5
2025-06-28T05:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1190.55,2079.03,57.22,1.802,346.04,27275,87.52,FAILURE,158.9,5,5
2025-06-28T06:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1160.7,1854.54,69.18,0.704,347.35,27628,91.94,NORMAL,169.43,6,5
2025-06-28T06:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1170.42,2150.85,64.91,0.391,345.06,27408,97.19,NORMAL,40.94,6,5
2025-06-28T06:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1242.72,2031.03,69.1,0.205,346.93,27722,79.12,FAILURE,152.88,6,5
2025-06-28T06:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1122.3,1885.45,70.83,0.177,346.19,27288,83.76,FAILURE,159.06,6,5
2025-06-28T07:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1237.57,1854.29,74.46,0.516,347.49,27635,90.93,FAILURE,169.57,7,5
2025-06-28T07:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1170.42,2150.85,64.91,1.202,345.16,27415,97.19,FAILURE,41.04,7,5
2025-06-28T07:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1228.54,2012.97,71.62,0.664,347.11,27735,82.04,FAILURE,153.06,7,5
2025-06-28T07:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1140.9,2119.19,60.95,0.559,346.3,27300,84.54,FAILURE,159.17,7,5
2025-06-28T08:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1202.88,2153.59,73.18,0.331,347.65,27647,86.67,NORMAL,169.73,8,5
2025-06-28T08:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1274.17,1876.16,62.56,0.257,345.33,27424,100.0,NORMAL,41.21,8,5
2025-06-28T08:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,970.63,2012.97,71.62,0.664,347.28,27740,82.04,FAILURE,153.23,8,5
2025-06-28T08:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1140.9,1767.98,60.95,0.559,346.45,27311,84.54,FAILURE,159.32,8,5
2025-06-28T09:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1126.87,1855.23,59.42,0.501,347.77,27654,86.2,NORMAL,169.85,9,5
2025-06-28T09:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1140.97,1868.89,72.71,0.424,345.46,27433,100.0,FAILURE,41.34,9,5
2025-06-28T09:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1211.33,1905.13,59.21,0.401,347.43,27751,78.9,FAILURE,153.38,9,5
2025-06-28T09:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1195.48,2154.87,63.02,0.259,346.53,27321,84.09,FAILURE,159.39,9,5
2025-06-28T10:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1147.77,2061.38,71.15,0.755,347.83,27664,90.38,NORMAL,169.91,10,5
2025-06-28T10:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1259.42,1838.44,67.73,0.511,345.61,27446,100.0,NORMAL,41.48,10,5
2025-06-28T10:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1211.33,1905.13,85.02,0.401,347.6,27758,78.9,FAILURE,153.55,10,5
2025-06-28T10:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1150.11,2095.37,61.68,0.459,346.68,27331,83.72,NORMAL,159.55,10,5
2025-06-28T11:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1147.77,1716.67,71.15,0.755,347.91,27673,90.38,FAILURE,169.99,11,5
2025-06-28T11:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1259.42,1838.44,67.73,1.271,345.7,27457,100.0,FAILURE,41.57,11,5
2025-06-28T11:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1205.85,1931.59,61.33,0.363,347.77,27772,77.37,FAILURE,153.72,11,5
2025-06-28T11:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1167.39,2032.04,57.73,0.724,346.82,27346,87.53,FAILURE,159.69,11,5
2025-06-28T12:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1170.93,2041.76,62.93,0.838,348.03,27683,93.47,NORMAL,170.11,12,5
2025-06-28T12:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1127.39,2086.17,60.79,0.647,345.76,27465,100.0,NORMAL,41.64,12,5
2025-06-28T12:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1126.93,1867.3,62.03,0.711,347.89,27777,83.36,FAILURE,153.84,12,5
2025-06-28T12:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1208.26,1904.36,70.74,0.636,346.98,27358,84.61,FAILURE,159.84,12,5
2025-06-28T13:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1207.17,2126.41,58.08,0.165,348.09,27693,86.13,NORMAL,170.17,13,5
2025-06-28T13:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1206.04,1928.99,72.69,0.404,345.92,27472,100.0,FAILURE,41.79,13,5
2025-06-28T13:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1208.48,2013.26,56.49,0.639,348.07,27783,84.75,NORMAL,154.02,13,5
2025-06-28T13:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1140.91,1947.31,62.14,0.518,347.1,27370,85.24,FAILURE,159.97,13,5
2025-06-28T14:53:23.249160,ROB-ARM-11cb98,ROBOTIC_ARM,1198.9,1912.88,56.8,0.236,348.18,27700,93.29,NORMAL,170.26,14,5
2025-06-28T14:53:23.249160,ROB-ARM-5756d3,ROBOTIC_ARM,1266.99,1865.93,68.34,0.323,345.98,27481,98.92,FAILURE,41.86,14,5
2025-06-28T14:53:23.249160,ROB-ARM-cb4fee,ROBOTIC_ARM,1213.03,1867.43,73.62,0.686,348.19,27790,85.62,NORMAL,154.14,14,5
2025-06-28T14:53:23.249160,ROB-ARM-241e51,ROBOTIC_ARM,1233.13,1950.32,68.48,0.548,347.26,27377,79.71,NORMAL,160.13,14,5
