timestamp,machine_id,machine_type,welding_current_amps,welding_voltage_volts,electrode_temperature_celsius,cooling_system_temperature_celsius,alignment_accuracy_mm,vacuum_pressure_kpa,cell_voltage_uniformity_ratio,insulation_resistance_mohm,leakage_current_ma,electrode_wear_percent,operation_time_hours,batteries_produced,status,time_since_maintenance,hour_of_day,day_of_week
2025-06-06T23:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.72,26.82,334.43,27.24,0.04,55.71,0.9747,480.9,0.035,100.0,176.12,1695,NORMAL,84.03,23,4
2025-06-07T00:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,147.29,27.72,334.61,29.96,0.072,54.7,0.9752,485.53,0.023,100.0,177.45,1696,NORMAL,84.42,0,5
2025-06-07T00:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,136.58,25.15,343.89,28.19,0.068,55.93,0.9664,472.5,0.027,100.0,177.19,1688,FAILURE,82.94,0,5
2025-06-07T00:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.3,26.94,315.91,28.32,0.065,55.83,0.9706,489.5,0.028,100.0,176.21,1657,FAILURE,74.87,0,5
2025-06-07T00:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,151.81,28.35,305.7,19.74,0.041,54.8,0.961,465.47,0.034,100.0,176.17,1695,FAILURE,84.08,0,5
2025-06-07T01:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,144.97,27.32,304.48,27.97,0.044,54.67,0.9734,461.89,0.026,100.0,177.54,1697,FAILURE,84.51,1,5
2025-06-07T01:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,154.9,27.19,306.73,24.96,0.012,56.16,0.9651,464.32,0.023,100.0,177.23,1688,FAILURE,82.98,1,5
2025-06-07T01:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,151.39,27.64,330.28,23.45,0.061,55.87,0.9703,476.62,0.026,100.0,176.29,1658,FAILURE,74.94,1,5
2025-06-07T01:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,151.81,28.35,354.88,36.15,0.041,54.8,0.961,465.47,0.034,100.0,176.27,1696,FAILURE,84.17,1,5
2025-06-07T02:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,155.66,28.32,324.32,21.52,0.061,56.05,0.9614,472.18,0.031,100.0,177.65,1698,FAILURE,84.62,2,5
2025-06-07T02:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,145.62,28.03,318.34,29.91,0.068,55.54,0.9763,482.14,0.034,100.0,177.27,1688,FAILURE,83.02,2,5
2025-06-07T02:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,145.58,28.47,329.88,24.68,0.035,55.88,0.9703,467.3,0.023,100.0,176.35,1659,NORMAL,75.01,2,5
2025-06-07T02:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,145.83,27.06,323.86,26.14,0.066,55.14,0.9675,487.26,0.035,100.0,176.31,1696,NORMAL,84.22,2,5
2025-06-07T03:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,147.06,27.11,331.34,20.76,0.029,54.1,0.9782,489.91,0.032,100.0,177.74,1699,NORMAL,84.71,3,5
2025-06-07T03:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.86,27.76,316.19,21.88,0.073,53.76,0.9799,488.22,0.023,100.0,177.39,1689,NORMAL,83.14,3,5
2025-06-07T03:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,149.73,27.61,326.18,23.84,0.069,55.58,0.9635,486.18,0.024,100.0,176.4,1659,FAILURE,75.05,3,5
2025-06-07T03:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,149.87,27.31,315.85,23.71,0.083,54.91,0.9797,487.95,0.02,100.0,176.36,1696,FAILURE,84.27,3,5
2025-06-07T04:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,154.48,29.25,319.42,29.85,0.017,55.36,0.9625,479.47,0.035,100.0,177.85,1700,FAILURE,84.82,4,5
2025-06-07T04:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,151.24,28.09,326.64,25.91,0.048,54.65,0.9647,483.11,0.038,100.0,177.51,1691,FAILURE,83.26,4,5
2025-06-07T04:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,166.15,30.05,358.88,23.84,0.069,55.58,0.9635,486.18,0.024,100.0,176.5,1660,FAILURE,75.16,4,5
2025-06-07T04:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,149.87,27.31,315.85,23.71,0.135,46.73,0.9797,487.95,0.02,100.0,176.47,1697,FAILURE,84.37,4,5
2025-06-07T05:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,152.15,28.7,313.53,21.04,0.018,54.81,0.9719,462.8,0.039,100.0,177.97,1702,NORMAL,84.94,5,5
2025-06-07T05:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.8,28.89,319.43,22.52,0.066,56.22,0.9753,471.14,0.036,100.0,177.62,1693,NORMAL,83.37,5,5
2025-06-07T05:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,147.73,27.21,330.6,27.02,0.019,55.78,0.9725,477.8,0.022,100.0,176.55,1660,NORMAL,75.21,5,5
2025-06-07T05:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,133.18,25.42,358.64,23.71,0.135,46.73,0.9797,487.95,0.02,100.0,176.56,1698,FAILURE,84.47,5,5
2025-06-07T06:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,153.77,28.34,320.35,27.3,0.073,54.09,0.9758,483.37,0.033,100.0,178.07,1703,FAILURE,85.04,6,5
2025-06-07T06:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.8,28.89,353.04,34.31,0.066,56.22,0.9753,471.14,0.036,100.0,177.69,1694,FAILURE,83.44,6,5
2025-06-07T06:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,152.26,28.72,334.49,29.52,0.048,53.8,0.972,473.84,0.033,100.0,176.62,1660,FAILURE,75.27,6,5
2025-06-07T06:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,133.18,25.42,358.64,23.71,0.129,49.48,0.9797,487.95,0.02,100.0,176.67,1699,FAILURE,84.57,6,5
2025-06-07T07:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,153.66,27.16,322.32,21.58,0.038,55.77,0.9648,473.56,0.021,100.0,178.16,1704,NORMAL,85.13,7,5
2025-06-07T07:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,150.11,28.15,319.37,23.57,0.024,55.38,0.9782,475.37,0.024,100.0,177.77,1695,NORMAL,83.52,7,5
2025-06-07T07:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,146.31,27.47,321.19,25.9,0.081,56.23,0.9798,486.69,0.036,100.0,176.72,1661,NORMAL,75.37,7,5
2025-06-07T07:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.0,28.54,329.26,29.02,0.03,54.64,0.9636,466.12,0.032,100.0,176.76,1700,NORMAL,84.66,7,5
2025-06-07T08:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.12,26.77,321.38,28.62,0.013,55.43,0.9696,478.49,0.036,100.0,178.28,1706,FAILURE,85.25,8,5
2025-06-07T08:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,155.66,28.93,317.96,23.24,0.027,54.54,0.9734,497.85,0.025,100.0,177.85,1696,NORMAL,83.6,8,5
2025-06-07T08:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,147.75,29.04,321.25,25.6,0.051,56.08,0.9708,491.89,0.033,100.0,176.79,1662,FAILURE,75.45,8,5
2025-06-07T08:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.41,27.84,312.64,19.78,0.064,54.67,0.9664,487.24,0.036,100.0,176.86,1701,FAILURE,84.76,8,5
2025-06-07T09:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,156.62,27.73,331.85,27.28,0.078,56.07,0.9708,493.5,0.026,100.0,178.39,1708,NORMAL,85.36,9,5
2025-06-07T09:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,149.66,27.59,312.54,20.59,0.028,56.11,0.9617,483.92,0.022,100.0,177.91,1696,FAILURE,83.66,9,5
2025-06-07T09:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.1,27.79,312.35,27.44,0.014,55.79,0.9659,478.85,0.026,100.0,176.84,1662,NORMAL,75.49,9,5
2025-06-07T09:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.94,28.51,326.35,22.92,0.057,53.91,0.9763,498.14,0.022,100.0,176.93,1702,NORMAL,84.84,9,5
2025-06-07T10:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,156.62,27.73,331.85,27.28,0.078,56.07,0.9017,360.7,0.105,100.0,178.48,1709,FAILURE,85.45,10,5
2025-06-07T10:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,155.44,27.79,304.53,30.06,0.042,55.09,0.9795,495.41,0.023,100.0,178.02,1697,NORMAL,83.77,10,5
2025-06-07T10:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,143.5,28.61,332.37,21.78,0.043,55.14,0.9741,473.62,0.036,100.0,176.94,1663,NORMAL,75.59,10,5
2025-06-07T10:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.28,28.98,333.02,22.22,0.028,54.26,0.9743,484.09,0.038,100.0,177.03,1703,NORMAL,84.94,10,5
2025-06-07T11:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,153.87,27.33,332.2,28.2,0.056,53.88,0.9746,483.82,0.031,100.0,178.58,1710,NORMAL,85.55,11,5
2025-06-07T11:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,147.66,27.18,305.05,27.11,0.024,54.23,0.9732,490.91,0.02,100.0,178.07,1697,NORMAL,83.82,11,5
2025-06-07T11:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,143.5,28.61,332.37,21.78,0.043,55.14,0.9233,392.37,0.072,100.0,177.02,1664,FAILURE,75.67,11,5
2025-06-07T11:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,148.61,28.91,334.48,24.83,0.022,55.94,0.9778,499.15,0.023,100.0,177.1,1703,FAILURE,85.0,11,5
2025-06-07T12:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,155.77,27.92,326.86,23.84,0.074,54.62,0.9766,485.89,0.032,100.0,178.63,1710,FAILURE,85.6,12,5
2025-06-07T12:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,151.88,27.87,330.73,29.09,0.028,55.84,0.9777,480.74,0.037,100.0,178.17,1698,NORMAL,83.92,12,5
2025-06-07T12:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,143.5,28.61,346.49,33.18,0.043,55.14,0.9233,392.37,0.072,100.0,177.06,1664,FAILURE,75.71,12,5
2025-06-07T12:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,148.61,28.91,347.87,33.36,0.022,55.94,0.9778,499.15,0.023,100.0,177.16,1704,FAILURE,85.06,12,5
2025-06-07T13:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,145.1,27.07,328.78,25.56,0.087,53.82,0.9795,494.76,0.029,100.0,178.72,1711,NORMAL,85.69,13,5
2025-06-07T13:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.02,28.74,314.59,19.97,0.037,56.18,0.9611,478.16,0.034,100.0,178.25,1699,NORMAL,84.0,13,5
2025-06-07T13:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.71,28.33,325.98,24.0,0.049,55.54,0.9651,499.77,0.033,100.0,177.15,1665,FAILURE,75.8,13,5
2025-06-07T13:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,149.78,28.88,314.56,25.89,0.023,55.05,0.9685,497.41,0.028,100.0,177.26,1705,NORMAL,85.17,13,5
2025-06-07T14:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,148.44,27.86,309.18,26.05,0.041,53.97,0.9715,499.19,0.023,100.0,178.8,1712,NORMAL,85.77,14,5
2025-06-07T14:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,144.61,27.75,323.4,23.33,0.04,56.17,0.9739,492.42,0.032,100.0,178.34,1700,FAILURE,84.09,14,5
2025-06-07T14:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,150.8,28.06,328.28,21.41,0.068,54.64,0.9659,477.68,0.034,100.0,177.19,1665,NORMAL,75.84,14,5
2025-06-07T14:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,153.5,27.7,328.04,26.75,0.032,55.95,0.9644,499.43,0.023,100.0,177.31,1705,NORMAL,85.22,14,5
2025-06-07T15:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.0,27.26,313.43,24.54,0.053,53.81,0.9619,477.14,0.034,100.0,178.88,1713,FAILURE,85.85,15,5
2025-06-07T15:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,154.88,28.97,333.09,25.37,0.064,54.31,0.9681,478.17,0.035,100.0,178.42,1701,FAILURE,84.17,15,5
2025-06-07T15:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.38,28.05,320.41,20.85,0.057,54.74,0.978,465.94,0.029,100.0,177.29,1666,FAILURE,75.94,15,5
2025-06-07T15:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,144.34,28.23,321.78,24.78,0.081,55.38,0.9708,476.6,0.034,100.0,177.41,1706,NORMAL,85.31,15,5
2025-06-07T16:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,144.06,27.67,317.88,20.78,0.053,55.93,0.9649,487.04,0.025,100.0,178.98,1714,FAILURE,85.96,16,5
2025-06-07T16:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,150.9,28.2,325.24,23.23,0.069,54.53,0.9771,470.68,0.026,100.0,178.51,1702,FAILURE,84.26,16,5
2025-06-07T16:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,149.73,28.35,315.79,28.94,0.014,53.96,0.9629,485.45,0.025,100.0,177.39,1667,NORMAL,76.04,16,5
2025-06-07T16:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,152.23,26.89,315.36,21.91,0.023,54.68,0.98,491.35,0.027,100.0,177.5,1707,FAILURE,85.4,16,5
2025-06-07T17:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.11,28.79,314.45,25.11,0.027,54.06,0.9753,485.23,0.022,100.0,179.04,1714,NORMAL,86.01,17,5
2025-06-07T17:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,155.41,27.36,308.88,27.28,0.016,53.77,0.9611,489.53,0.027,100.0,178.57,1702,FAILURE,84.32,17,5
2025-06-07T17:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,147.06,26.81,322.55,28.59,0.075,55.16,0.9651,492.75,0.028,100.0,177.49,1668,FAILURE,76.14,17,5
2025-06-07T17:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,151.83,26.72,328.42,22.91,0.042,54.11,0.9607,471.93,0.032,100.0,177.61,1708,NORMAL,85.52,17,5
2025-06-07T18:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.15,29.14,311.03,20.65,0.056,54.28,0.979,499.07,0.027,100.0,179.15,1716,NORMAL,86.13,18,5
2025-06-07T18:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.11,27.02,321.88,28.91,0.022,54.17,0.9769,464.49,0.024,100.0,178.69,1703,NORMAL,84.44,18,5
2025-06-07T18:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,153.4,28.87,318.34,23.63,0.037,55.71,0.9747,483.68,0.03,100.0,177.55,1668,NORMAL,76.21,18,5
2025-06-07T18:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.12,27.21,315.46,25.89,0.017,55.59,0.9758,498.61,0.03,100.0,177.71,1709,FAILURE,85.61,18,5
2025-06-07T19:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.57,29.26,312.67,30.02,0.034,54.41,0.9631,477.16,0.036,100.0,179.23,1716,FAILURE,86.2,19,5
2025-06-07T19:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.52,27.34,327.87,29.8,0.032,54.52,0.9611,481.06,0.025,100.0,178.76,1704,FAILURE,84.51,19,5
2025-06-07T19:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,153.4,28.87,355.83,33.06,0.037,55.71,0.9747,483.68,0.03,100.0,177.64,1669,FAILURE,76.29,19,5
2025-06-07T19:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,145.48,28.9,316.53,27.26,0.07,56.18,0.9758,498.6,0.02,100.0,177.79,1710,FAILURE,85.7,19,5
2025-06-07T20:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.57,29.26,360.96,34.99,0.034,54.41,0.9631,477.16,0.036,100.0,179.34,1717,FAILURE,86.31,20,5
2025-06-07T20:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,153.6,28.81,311.23,22.7,0.078,56.13,0.973,470.1,0.032,100.0,178.8,1704,NORMAL,84.55,20,5
2025-06-07T20:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,147.98,27.44,328.43,28.12,0.019,56.1,0.977,479.26,0.03,100.0,177.68,1669,NORMAL,76.33,20,5
2025-06-07T20:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,143.33,28.41,329.31,20.21,0.043,55.7,0.9756,497.08,0.039,100.0,177.9,1711,NORMAL,85.81,20,5
2025-06-07T21:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.57,29.26,360.96,34.99,0.114,48.03,0.9631,477.16,0.036,100.0,179.4,1717,FAILURE,86.37,21,5
2025-06-07T21:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,143.2,28.28,334.9,28.49,0.068,55.64,0.9756,490.41,0.039,100.0,178.89,1705,FAILURE,84.64,21,5
2025-06-07T21:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,147.98,27.44,350.39,33.71,0.019,56.1,0.977,479.26,0.03,100.0,177.78,1671,FAILURE,76.44,21,5
2025-06-07T21:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,154.56,28.1,308.68,26.36,0.039,54.17,0.9642,470.82,0.036,100.0,178.0,1712,FAILURE,85.9,21,5
2025-06-07T22:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,149.62,28.75,323.38,26.11,0.03,53.93,0.9699,461.66,0.037,100.0,179.51,1719,NORMAL,86.49,22,5
2025-06-07T22:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,146.07,27.62,309.46,24.99,0.078,54.16,0.9693,474.13,0.034,100.0,178.99,1706,NORMAL,84.74,22,5
2025-06-07T22:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,143.26,29.18,317.05,25.63,0.046,55.83,0.9708,466.41,0.022,100.0,177.88,1672,NORMAL,76.53,22,5
2025-06-07T22:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,147.76,27.67,317.56,24.99,0.087,55.6,0.9789,465.89,0.03,100.0,178.1,1713,NORMAL,86.01,22,5
2025-06-07T23:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,156.12,28.81,321.3,25.15,0.066,55.56,0.9777,492.0,0.028,100.0,179.58,1720,FAILURE,86.55,23,5
2025-06-07T23:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,146.07,27.62,309.46,24.99,0.078,54.16,0.9342,395.47,0.07,100.0,179.03,1706,FAILURE,84.78,23,5
2025-06-07T23:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,143.26,29.18,357.03,33.66,0.046,55.83,0.9708,466.41,0.022,100.0,177.97,1673,FAILURE,76.62,23,5
2025-06-07T23:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,147.76,27.67,355.22,35.05,0.087,55.6,0.9789,465.89,0.03,100.0,178.2,1714,FAILURE,86.11,23,5
2025-06-08T00:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,143.44,27.86,331.36,28.45,0.02,54.74,0.9745,490.25,0.022,100.0,179.63,1720,FAILURE,86.6,0,6
2025-06-08T00:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,146.07,27.62,309.46,24.99,0.078,54.16,0.9283,385.7,0.109,100.0,179.11,1707,FAILURE,84.86,0,6
2025-06-08T00:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.83,28.26,308.61,23.45,0.015,54.86,0.9652,498.16,0.024,100.0,178.04,1673,NORMAL,76.69,0,6
2025-06-08T00:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,145.94,28.69,311.54,30.14,0.053,55.09,0.9669,489.96,0.034,100.0,178.25,1714,NORMAL,86.16,0,6
2025-06-08T01:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,145.26,27.53,306.08,24.11,0.055,55.64,0.9737,473.21,0.024,100.0,179.71,1721,NORMAL,86.68,1,6
2025-06-08T01:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,153.25,28.89,324.15,25.98,0.041,54.43,0.9755,461.98,0.038,100.0,179.22,1708,FAILURE,84.97,1,6
2025-06-08T01:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,145.12,27.97,308.83,26.42,0.084,55.2,0.9675,476.74,0.021,100.0,178.09,1673,NORMAL,76.74,1,6
2025-06-08T01:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,145.94,28.69,311.54,30.14,0.123,48.09,0.9669,489.96,0.034,100.0,178.36,1715,FAILURE,86.26,1,6
2025-06-08T02:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,145.74,29.0,315.91,21.58,0.051,56.15,0.9682,463.35,0.034,100.0,179.79,1722,FAILURE,86.76,2,6
2025-06-08T02:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,153.25,28.89,360.68,37.26,0.041,54.43,0.9755,461.98,0.038,100.0,179.28,1709,FAILURE,85.03,2,6
2025-06-08T02:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,147.99,27.56,335.1,26.92,0.025,54.22,0.9647,487.04,0.035,100.0,178.2,1674,NORMAL,76.86,2,6
2025-06-08T02:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,151.98,27.24,311.41,29.16,0.018,54.13,0.9681,493.5,0.031,100.0,178.43,1715,NORMAL,86.34,2,6
2025-06-08T03:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,145.74,29.0,315.91,21.58,0.051,56.15,0.9323,384.67,0.086,100.0,179.89,1723,FAILURE,86.86,3,6
2025-06-08T03:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,154.89,27.31,307.39,21.54,0.061,54.24,0.9684,491.4,0.033,100.0,179.33,1709,NORMAL,85.08,3,6
2025-06-08T03:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.42,29.07,311.9,22.82,0.041,54.76,0.973,468.25,0.022,100.0,178.31,1675,NORMAL,76.96,3,6
2025-06-08T03:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,144.91,27.18,335.43,23.98,0.086,55.49,0.967,484.05,0.036,100.0,178.48,1715,NORMAL,86.39,3,6
2025-06-08T04:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,145.74,29.0,352.45,35.81,0.051,56.15,0.9323,384.67,0.086,100.0,180.01,1725,FAILURE,86.98,4,6
2025-06-08T04:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,150.25,27.09,305.99,28.72,0.074,55.84,0.9638,468.43,0.038,100.0,179.43,1710,NORMAL,85.18,4,6
2025-06-08T04:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,153.32,28.9,329.48,23.0,0.053,55.52,0.9677,490.42,0.024,100.0,178.37,1676,NORMAL,77.02,4,6
2025-06-08T04:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,143.93,26.76,332.39,20.49,0.045,55.56,0.9767,498.77,0.021,100.0,178.57,1716,NORMAL,86.47,4,6
2025-06-08T05:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,138.59,25.38,340.16,35.81,0.051,56.15,0.9323,384.67,0.086,100.0,180.05,1725,FAILURE,87.03,5,6
2025-06-08T05:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,156.57,29.04,320.22,25.72,0.042,54.34,0.9764,499.08,0.021,100.0,179.52,1711,FAILURE,85.27,5,6
2025-06-08T05:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,148.15,27.41,311.23,20.37,0.023,54.3,0.9787,485.9,0.037,100.0,178.45,1677,NORMAL,77.11,5,6
2025-06-08T05:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,144.35,27.91,306.0,26.23,0.022,54.03,0.9759,491.03,0.025,100.0,178.61,1716,NORMAL,86.52,5,6
2025-06-08T06:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,138.59,25.38,340.16,35.81,0.11,47.29,0.9323,384.67,0.086,100.0,180.1,1725,FAILURE,87.07,6,6
2025-06-08T06:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,156.57,29.04,320.22,25.72,0.042,54.34,0.9231,396.38,0.098,100.0,179.59,1712,FAILURE,85.34,6,6
2025-06-08T06:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,148.15,27.41,311.23,20.37,0.135,49.51,0.9787,485.9,0.037,100.0,178.51,1678,FAILURE,77.17,6,6
2025-06-08T06:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,147.96,28.63,314.67,29.41,0.084,55.63,0.9654,470.47,0.037,100.0,178.68,1717,FAILURE,86.59,6,6
2025-06-08T07:19:48.131994,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,152.71,27.06,319.03,26.39,0.014,55.66,0.9773,461.72,0.034,100.0,180.16,1726,NORMAL,87.14,7,6
2025-06-08T07:19:48.131994,BAT-ASM-cb1136,BATTERY_ASSEMBLY,147.1,27.05,321.81,24.75,0.012,55.49,0.9762,494.12,0.029,100.0,179.7,1713,NORMAL,85.45,7,6
2025-06-08T07:19:48.131994,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,151.54,28.72,325.49,26.94,0.073,54.31,0.9696,482.09,0.033,100.0,178.58,1679,FAILURE,77.23,7,6
2025-06-08T07:19:48.131994,BAT-ASM-44f453,BATTERY_ASSEMBLY,147.16,27.15,326.85,20.63,0.05,53.78,0.9788,492.35,0.033,100.0,178.8,1718,NORMAL,86.7,7,6
